Team,Year,Division,Conference
Central Michigan,2006,IA,MAC
Central Michigan,2007,IA,MAC
Central Michigan,2008,IA,MAC
Central Michigan,2009,IA,MAC
Central Michigan,2010,IA,MAC
Central Michigan,2011,IA,MAC
Central Michigan,2012,IA,MAC
Central Michigan,2013,IA,MAC
Central Michigan,2014,IA,MAC
Central Michigan,2015,IA,MAC
Central Michigan,2016,IA,MAC
Central Michigan,2017,IA,MAC
Central Michigan,2018,IA,MAC
Central Michigan,2019,IA,MAC
Charleston Southern,1998,IAA,Indep
Charleston Southern,1999,IAA,Indep
Charleston Southern,2000,IAA,Indep
Charleston Southern,2001,IAA,Indep
Charleston Southern,2002,IAA,Indep
Charleston Southern,2003,IAA,Big_South
Charleston Southern,2004,IAA,Big_South
Charleston Southern,2005,IAA,Big_South
Charleston Southern,2006,IAA,Big_South
Charleston Southern,2007,IAA,Big_South
Charleston Southern,2008,IAA,Big_South
Charleston Southern,2009,IAA,Big_South
Charleston Southern,2010,IAA,Big_South
Charleston Southern,2011,IAA,Big_South
Charleston Southern,2012,IAA,Big_South
Charleston Southern,2013,IAA,Big_South
Charleston Southern,2014,IAA,Big_South
Charleston Southern,2015,IAA,Big_South
Charleston Southern,2016,IAA,Big_South
Charleston Southern,2017,IAA,Big_South
Charleston Southern,2018,IAA,Big_South
Charleston Southern,2019,IAA,Big_South
Chattanooga,1998,IAA,Indep
Chattanooga,1999,IAA,Indep
Cincinnati,1998,IA,CUSA
Cincinnati,1999,IA,CUSA
Cincinnati,2000,IA,CUSA
Cincinnati,2001,IA,CUSA
Cincinnati,2002,IA,CUSA
Cincinnati,2003,IA,CUSA
Cincinnati,2004,IA,CUSA
Cincinnati,2005,IA,Big_East
Cincinnati,2006,IA,Big_East
Cincinnati,2007,IA,Big_East
Cincinnati,2008,IA,Big_East
Cincinnati,2009,IA,Big_East
Cincinnati,2010,IA,Big_East
Cincinnati,2011,IA,Big_East
Cincinnati,2012,IA,Big_East
Cincinnati,2013,IA,Amer_Athl
Cincinnati,2014,IA,Amer_Athl
Cincinnati,2015,IA,Amer_Athl
Cincinnati,2016,IA,Amer_Athl
Cincinnati,2017,IA,Amer_Athl
Cincinnati,2018,IA,Amer_Athl
Cincinnati,2019,IA,Amer_Athl
Clemson,1998,IA,ACC
Clemson,1999,IA,ACC
Clemson,2000,IA,ACC
Clemson,2001,IA,ACC
Clemson,2002,IA,ACC
Clemson,2003,IA,ACC
Clemson,2004,IA,ACC
Clemson,2005,IA,ACC
Clemson,2006,IA,ACC
Clemson,2007,IA,ACC
Clemson,2008,IA,ACC
Clemson,2009,IA,ACC
Clemson,2010,IA,ACC
Clemson,2011,IA,ACC
Clemson,2012,IA,ACC
Clemson,2013,IA,ACC
Clemson,2014,IA,ACC
Clemson,2015,IA,ACC
Clemson,2016,IA,ACC
Clemson,2017,IA,ACC
Clemson,2018,IA,ACC
Clemson,2019,IA,ACC
Coastal Carolina,2003,IAA,Big_South
Coastal Carolina,2004,IAA,Big_South
Coastal Carolina,2005,IAA,Big_South
Coastal Carolina,2006,IAA,Big_South
Coastal Carolina,2007,IAA,Big_South
Coastal Carolina,2008,IAA,Big_South
Coastal Carolina,2009,IAA,Big_South
Coastal Carolina,2010,IAA,Big_South
Coastal Carolina,2011,IAA,Big_South
Coastal Carolina,2012,IAA,Big_South
Coastal Carolina,2013,IAA,Big_South
Coastal Carolina,2014,IAA,Big_South
Coastal Carolina,2015,IAA,Big_South
Coastal Carolina,2016,IAA,Indep
Coastal Carolina,2017,IA,Sun_Belt
Coastal Carolina,2018,IA,Sun_Belt
Coastal Carolina,2019,IA,Sun_Belt
Colgate,1998,IAA,Patriot
Colgate,1999,IAA,Patriot
Colgate,2000,IAA,Patriot
Colgate,2001,IAA,Patriot
Colgate,2002,IAA,Patriot
Colgate,2003,IAA,Patriot
Colgate,2004,IAA,Patriot
Colgate,2005,IAA,Patriot
Colgate,2006,IAA,Patriot
Colgate,2007,IAA,Patriot
Colgate,2008,IAA,Patriot
Colgate,2009,IAA,Patriot
Colgate,2010,IAA,Patriot
Colgate,2011,IAA,Patriot
Colgate,2012,IAA,Patriot
Colgate,2013,IAA,Patriot
Colgate,2014,IAA,Patriot
Colgate,2015,IAA,Patriot
Colgate,2016,IAA,Patriot
Colgate,2017,IAA,Patriot
Colgate,2018,IAA,Patriot
Colgate,2019,IAA,Patriot
Colorado,1998,IA,Big_12
Colorado,1999,IA,Big_12
Colorado,2000,IA,Big_12
Colorado,2001,IA,Big_12
Colorado,2002,IA,Big_12
Colorado,2003,IA,Big_12
Colorado,2004,IA,Big_12
Colorado,2005,IA,Big_12
Colorado,2006,IA,Big_12
Colorado,2007,IA,Big_12
Colorado,2008,IA,Big_12
Colorado,2009,IA,Big_12
Colorado,2010,IA,Big_12
Colorado,2011,IA,PAC_10
Colorado,2012,IA,PAC_12
Colorado,2013,IA,PAC_12
Colorado,2014,IA,PAC_12
Colorado,2015,IA,PAC_12
Colorado,2016,IA,PAC_12
Colorado,2017,IA,PAC_12
Colorado,2018,IA,PAC_12
Colorado,2019,IA,PAC_12
Colorado State,1998,IA,MWC
Colorado State,1999,IA,MWC
Colorado State,2000,IA,MWC
Colorado State,2001,IA,MWC
Colorado State,2002,IA,MWC
Colorado State,2003,IA,MWC
Colorado State,2004,IA,MWC
Colorado State,2005,IA,MWC
Colorado State,2006,IA,MWC
Colorado State,2007,IA,MWC
Colorado State,2008,IA,MWC
Colorado State,2009,IA,MWC
Colorado State,2010,IA,MWC
Colorado State,2011,IA,MWC
Colorado State,2012,IA,MWC
Colorado State,2013,IA,MWC
Colorado State,2014,IA,MWC
Colorado State,2015,IA,MWC
Colorado State,2016,IA,MWC
Colorado State,2017,IA,MWC
Colorado State,2018,IA,MWC
Colorado State,2019,IA,MWC
Columbia,1998,IAA,Ivy
Columbia,1999,IAA,Ivy
Columbia,2000,IAA,Ivy
Columbia,2001,IAA,Ivy
Columbia,2002,IAA,Ivy
Columbia,2003,IAA,Ivy
Columbia,2004,IAA,Ivy
Columbia,2005,IAA,Ivy
Columbia,2006,IAA,Ivy
Columbia,2007,IAA,Ivy
Columbia,2008,IAA,Ivy
Columbia,2009,IAA,Ivy
Columbia,2010,IAA,Ivy
Columbia,2011,IAA,Ivy
Columbia,2012,IAA,Ivy
Columbia,2013,IAA,Ivy
Columbia,2014,IAA,Ivy
Columbia,2015,IAA,Ivy
Columbia,2016,IAA,Ivy
Columbia,2017,IAA,Ivy
Columbia,2018,IAA,Ivy
Columbia,2019,IAA,Ivy
Connecticut,1998,IAA,Indep
Connecticut,1999,IAA,Indep
Connecticut,2000,IA,Indep
Connecticut,2001,IA,Indep
Connecticut,2002,IA,Indep
Connecticut,2003,IA,Indep
Connecticut,2004,IA,Big_East
Connecticut,2005,IA,Big_East
Connecticut,2006,IA,Big_East
Connecticut,2007,IA,Big_East
Connecticut,2008,IA,Big_East
Connecticut,2009,IA,Big_East
Connecticut,2010,IA,Big_East
Connecticut,2011,IA,Big_East
Connecticut,2012,IA,Big_East
Connecticut,2013,IA,Amer_Athl
Connecticut,2014,IA,Amer_Athl
Connecticut,2015,IA,Amer_Athl
Connecticut,2016,IA,Amer_Athl
Connecticut,2017,IA,Amer_Athl
Connecticut,2018,IA,Amer_Athl
Connecticut,2019,IA,Amer_Athl
Cornell,1998,IAA,Ivy
Cornell,1999,IAA,Ivy
Cornell,2000,IAA,Ivy
Cornell,2001,IAA,Ivy
Cornell,2002,IAA,Ivy
Cornell,2003,IAA,Ivy
Cornell,2004,IAA,Ivy
Cornell,2005,IAA,Ivy
Cornell,2006,IAA,Ivy
Cornell,2007,IAA,Ivy
Cornell,2008,IAA,Ivy
Cornell,2009,IAA,Ivy
Cornell,2010,IAA,Ivy
Cornell,2011,IAA,Ivy
Cornell,2012,IAA,Ivy
Cornell,2013,IAA,Ivy
Cornell,2014,IAA,Ivy
Cornell,2015,IAA,Ivy
Cornell,2016,IAA,Ivy
Cornell,2017,IAA,Ivy
Cornell,2018,IAA,Ivy
Cornell,2019,IAA,Ivy
Dartmouth,1998,IAA,Ivy
Dartmouth,1999,IAA,Ivy
Dartmouth,2000,IAA,Ivy
Dartmouth,2001,IAA,Ivy
Dartmouth,2002,IAA,Ivy
Dartmouth,2003,IAA,Ivy
Dartmouth,2004,IAA,Ivy
Dartmouth,2005,IAA,Ivy
Dartmouth,2006,IAA,Ivy
Dartmouth,2007,IAA,Ivy
Dartmouth,2008,IAA,Ivy
Dartmouth,2009,IAA,Ivy
Dartmouth,2010,IAA,Ivy
Dartmouth,2011,IAA,Ivy
Dartmouth,2012,IAA,Ivy
Dartmouth,2013,IAA,Ivy
Dartmouth,2014,IAA,Ivy
Dartmouth,2015,IAA,Ivy
Dartmouth,2016,IAA,Ivy
Dartmouth,2017,IAA,Ivy
Dartmouth,2018,IAA,Ivy
Dartmouth,2019,IAA,Ivy
Davidson,1998,IAA,Indep
Davidson,1999,IAA,Indep
Davidson,2000,IAA,Indep
Davidson,2001,IAA,Indep
Davidson,2002,IAA,Pioneer
Davidson,2003,IAA,Pioneer
Davidson,2004,IAA,Pioneer
Davidson,2005,IAA,Pioneer
Davidson,2006,IAA,Pioneer
Davidson,2007,IAA,Pioneer
Davidson,2008,IAA,Pioneer
Davidson,2009,IAA,Pioneer
Davidson,2010,IAA,Pioneer
Davidson,2011,IAA,Pioneer
Davidson,2012,IAA,Pioneer
Davidson,2013,IAA,Pioneer
Davidson,2014,IAA,Pioneer
Davidson,2015,IAA,Pioneer
Davidson,2016,IAA,Pioneer
Davidson,2017,IAA,Pioneer
Davidson,2018,IAA,Pioneer
Davidson,2019,IAA,Pioneer
Dayton,1998,IAA,Pioneer
Dayton,1999,IAA,Pioneer
Dayton,2000,IAA,Pioneer
Dayton,2001,IAA,Pioneer
Dayton,2002,IAA,Pioneer
Dayton,2003,IAA,Pioneer
Dayton,2004,IAA,Pioneer
Dayton,2005,IAA,Pioneer
Dayton,2006,IAA,Pioneer
Dayton,2007,IAA,Pioneer
Dayton,2008,IAA,Pioneer
Dayton,2009,IAA,Pioneer
Dayton,2010,IAA,Pioneer
Dayton,2011,IAA,Pioneer
Dayton,2012,IAA,Pioneer
Dayton,2013,IAA,Pioneer
Dayton,2014,IAA,Pioneer
Dayton,2015,IAA,Pioneer
Dayton,2016,IAA,Pioneer
Dayton,2017,IAA,Pioneer
Dayton,2018,IAA,Pioneer
Dayton,2019,IAA,Pioneer
Delaware,1998,IAA,Atl_10
Delaware,1999,IAA,Atl_10
Delaware,2000,IAA,Atl_10
Delaware,2001,IAA,Atl_10
Delaware,2002,IAA,Atl_10
Delaware,2003,IAA,Atl_10
Delaware,2004,IAA,Atl_10
Delaware,2005,IAA,Atl_10
Delaware,2006,IAA,Atl_10
Delaware,2007,IAA,Atl_10
Delaware,2008,IAA,Colonial
Delaware,2009,IAA,Colonial
Delaware,2010,IAA,Colonial
Delaware,2011,IAA,Colonial
Delaware,2012,IAA,Colonial
Delaware,2013,IAA,Colonial
Delaware,2014,IAA,Colonial
Delaware,2015,IAA,Colonial
Delaware,2016,IAA,Colonial
Delaware,2017,IAA,Colonial
Delaware,2018,IAA,Colonial
Delaware,2019,IAA,Colonial
Delaware State,1998,IAA,MEAC
Delaware State,1999,IAA,MEAC
Delaware State,2000,IAA,MEAC
Delaware State,2001,IAA,MEAC
Delaware State,2002,IAA,MEAC
Delaware State,2003,IAA,MEAC
Delaware State,2004,IAA,MEAC
Delaware State,2005,IAA,MEAC
Delaware State,2006,IAA,MEAC
Delaware State,2007,IAA,MEAC
Delaware State,2008,IAA,MEAC
Delaware State,2009,IAA,MEAC
Delaware State,2010,IAA,MEAC
Delaware State,2011,IAA,MEAC
Delaware State,2012,IAA,MEAC
Delaware State,2013,IAA,MEAC
Delaware State,2014,IAA,MEAC
Delaware State,2015,IAA,MEAC
Delaware State,2016,IAA,MEAC
Delaware State,2017,IAA,MEAC
Delaware State,2018,IAA,MEAC
Delaware State,2019,IAA,MEAC
Drake,1998,IAA,Pioneer
Drake,1999,IAA,Pioneer
Drake,2000,IAA,Pioneer
Drake,2001,IAA,Pioneer
Drake,2002,IAA,Pioneer
Drake,2003,IAA,Pioneer
Drake,2004,IAA,Pioneer
Drake,2005,IAA,Pioneer
Drake,2006,IAA,Pioneer
Drake,2007,IAA,Pioneer
Drake,2008,IAA,Pioneer
Drake,2009,IAA,Pioneer
Drake,2010,IAA,Pioneer
Drake,2011,IAA,Pioneer
Drake,2012,IAA,Pioneer
Drake,2013,IAA,Pioneer
Drake,2014,IAA,Pioneer
Drake,2015,IAA,Pioneer
Drake,2016,IAA,Pioneer
Drake,2017,IAA,Pioneer
Drake,2018,IAA,Pioneer
Drake,2019,IAA,Pioneer
Duke,1998,IA,ACC
Duke,1999,IA,ACC
Duke,2000,IA,ACC
Duke,2001,IA,ACC
Duke,2002,IA,ACC
Duke,2003,IA,ACC
Duke,2004,IA,ACC
Duke,2005,IA,ACC
Duke,2006,IA,ACC
Duke,2007,IA,ACC
Duke,2008,IA,ACC
Duke,2009,IA,ACC
Duke,2010,IA,ACC
Duke,2011,IA,ACC
Duke,2012,IA,ACC
Duke,2013,IA,ACC
Duke,2014,IA,ACC
Duke,2015,IA,ACC
Duke,2016,IA,ACC
Duke,2017,IA,ACC
Duke,2018,IA,ACC
Duke,2019,IA,ACC
Duquesne,1998,IAA,MAAC
Duquesne,1999,IAA,MAAC
Duquesne,2000,IAA,MAAC
Duquesne,2001,IAA,MAAC
Duquesne,2002,IAA,MAAC
Duquesne,2003,IAA,MAAC
Duquesne,2004,IAA,MAAC
Duquesne,2005,IAA,MAAC
Duquesne,2006,IAA,MAAC
Duquesne,2007,IAA,MAAC
Duquesne,2008,IAA,NE
Duquesne,2009,IAA,NE
Duquesne,2010,IAA,NE
Duquesne,2011,IAA,NE
Duquesne,2012,IAA,NE
Duquesne,2013,IAA,NE
Duquesne,2014,IAA,NE
Duquesne,2015,IAA,NE
Duquesne,2016,IAA,NE
Duquesne,2017,IAA,NE
Duquesne,2018,IAA,NE
Duquesne,2019,IAA,NE
East Carolina,1998,IA,CUSA
East Carolina,1999,IA,CUSA
East Carolina,2000,IA,CUSA
East Carolina,2001,IA,CUSA
East Carolina,2002,IA,CUSA
East Carolina,2003,IA,CUSA
East Carolina,2004,IA,CUSA
East Carolina,2005,IA,CUSA
East Carolina,2006,IA,CUSA
East Carolina,2007,IA,CUSA
East Carolina,2008,IA,CUSA
East Carolina,2009,IA,CUSA
East Carolina,2010,IA,CUSA
East Carolina,2011,IA,CUSA
East Carolina,2012,IA,CUSA
East Carolina,2013,IA,CUSA
East Carolina,2014,IA,Amer_Athl
East Carolina,2015,IA,Amer_Athl
East Carolina,2016,IA,Amer_Athl
East Carolina,2017,IA,Amer_Athl
East Carolina,2018,IA,Amer_Athl
East Carolina,2019,IA,Amer_Athl
East Tennessee State,1998,IAA,Southern
East Tennessee State,1999,IAA,Southern
East Tennessee State,2000,IAA,Southern
East Tennessee State,2001,IAA,Southern
East Tennessee State,2002,IAA,Southern
East Tennessee State,2003,IAA,Southern
East Tennessee State,2015,IAA,Indep
East Tennessee State,2016,IAA,Southern
East Tennessee State,2017,IAA,Southern
East Tennessee State,2018,IAA,Southern
East Tennessee State,2019,IAA,Southern
Eastern Illinois,1998,IAA,Ohio_V
Eastern Illinois,1999,IAA,Ohio_V
Eastern Illinois,2000,IAA,Ohio_V
Eastern Illinois,2001,IAA,Ohio_V
Eastern Illinois,2002,IAA,Ohio_V
Eastern Illinois,2003,IAA,Ohio_V
Eastern Illinois,2004,IAA,Ohio_V
Eastern Illinois,2005,IAA,Ohio_V
Eastern Illinois,2006,IAA,Ohio_V
Eastern Illinois,2007,IAA,Ohio_V
Eastern Illinois,2008,IAA,Ohio_V
Eastern Illinois,2009,IAA,Ohio_V
Eastern Illinois,2010,IAA,Ohio_V
Eastern Illinois,2011,IAA,Ohio_V
Eastern Illinois,2012,IAA,Ohio_V
Eastern Illinois,2013,IAA,Ohio_V
Eastern Illinois,2014,IAA,Ohio_V
Eastern Illinois,2015,IAA,Ohio_V
Eastern Illinois,2016,IAA,Ohio_V
Eastern Illinois,2017,IAA,Ohio_V
Eastern Illinois,2018,IAA,Ohio_V
Eastern Illinois,2019,IAA,Ohio_V
Eastern Kentucky,1998,IAA,Ohio_V
Eastern Kentucky,1999,IAA,Ohio_V
Eastern Kentucky,2000,IAA,Ohio_V
Eastern Kentucky,2001,IAA,Ohio_V
Eastern Kentucky,2002,IAA,Ohio_V
Eastern Kentucky,2003,IAA,Ohio_V
Eastern Kentucky,2004,IAA,Ohio_V
Eastern Kentucky,2005,IAA,Ohio_V
Eastern Kentucky,2006,IAA,Ohio_V
Eastern Kentucky,2007,IAA,Ohio_V
Eastern Kentucky,2008,IAA,Ohio_V
Eastern Kentucky,2009,IAA,Ohio_V
Eastern Kentucky,2010,IAA,Ohio_V
Eastern Kentucky,2011,IAA,Ohio_V
Eastern Kentucky,2012,IAA,Ohio_V
Eastern Kentucky,2013,IAA,Ohio_V
Eastern Kentucky,2014,IAA,Ohio_V
Eastern Kentucky,2015,IAA,Ohio_V
Eastern Kentucky,2016,IAA,Ohio_V
Eastern Kentucky,2017,IAA,Ohio_V
Eastern Kentucky,2018,IAA,Ohio_V
Eastern Kentucky,2019,IAA,Ohio_V
Eastern Michigan,1998,IA,MAC
Eastern Michigan,1999,IA,MAC
Eastern Michigan,2000,IA,MAC
Eastern Michigan,2001,IA,MAC
Eastern Michigan,2002,IA,MAC
Eastern Michigan,2003,IA,MAC
Eastern Michigan,2004,IA,MAC
Eastern Michigan,2005,IA,MAC
Eastern Michigan,2006,IA,MAC
Eastern Michigan,2007,IA,MAC
Eastern Michigan,2008,IA,MAC
Eastern Michigan,2009,IA,MAC
Eastern Michigan,2010,IA,MAC
Eastern Michigan,2011,IA,MAC
Eastern Michigan,2012,IA,MAC
Eastern Michigan,2013,IA,MAC
Eastern Michigan,2014,IA,MAC
Eastern Michigan,2015,IA,MAC
Eastern Michigan,2016,IA,MAC
Eastern Michigan,2017,IA,MAC
Eastern Michigan,2018,IA,MAC
Eastern Michigan,2019,IA,MAC
Eastern Washington,1998,IAA,Big_Sky
Eastern Washington,1999,IAA,Big_Sky
Eastern Washington,2000,IAA,Big_Sky
Eastern Washington,2001,IAA,Big_Sky
Eastern Washington,2002,IAA,Big_Sky
Eastern Washington,2003,IAA,Big_Sky
Eastern Washington,2004,IAA,Big_Sky
Eastern Washington,2005,IAA,Big_Sky
Eastern Washington,2006,IAA,Big_Sky
Eastern Washington,2007,IAA,Big_Sky
Eastern Washington,2008,IAA,Big_Sky
Eastern Washington,2009,IAA,Big_Sky
Eastern Washington,2010,IAA,Big_Sky
Eastern Washington,2011,IAA,Big_Sky
Eastern Washington,2012,IAA,Big_Sky
Eastern Washington,2013,IAA,Big_Sky
Eastern Washington,2014,IAA,Big_Sky
Eastern Washington,2015,IAA,Big_Sky
Eastern Washington,2016,IAA,Big_Sky
Eastern Washington,2017,IAA,Big_Sky
Eastern Washington,2018,IAA,Big_Sky
Eastern Washington,2019,IAA,Big_Sky
Elon,1998,IAA,Indep
Elon,1999,IAA,Indep
Elon,2000,IAA,Indep
Elon,2001,IAA,Indep
Elon,2002,IAA,Indep
Elon,2003,IAA,Southern
Elon,2004,IAA,Southern
Elon,2005,IAA,Southern
Elon,2006,IAA,Southern
Elon,2007,IAA,Southern
Elon,2008,IAA,Southern
Elon,2009,IAA,Southern
Elon,2010,IAA,Southern
Elon,2011,IAA,Southern
Elon,2012,IAA,Southern
Elon,2013,IAA,Southern
Elon,2014,IAA,Colonial
Elon,2015,IAA,Colonial
Elon,2016,IAA,Colonial
Elon,2017,IAA,Colonial
Elon,2018,IAA,Colonial
Elon,2019,IAA,Colonial
Fairfield,1998,IAA,MAAC
Fairfield,1999,IAA,MAAC
Fairfield,2000,IAA,MAAC
Fairfield,2001,IAA,MAAC
Fairfield,2002,IAA,MAAC
Florida,1998,IA,SEC
Florida,1999,IA,SEC
Florida,2000,IA,SEC
Florida,2001,IA,SEC
Florida,2002,IA,SEC
Florida,2003,IA,SEC
Florida,2004,IA,SEC
Florida,2005,IA,SEC
Florida,2006,IA,SEC
Florida,2007,IA,SEC
Florida,2008,IA,SEC
Florida,2009,IA,SEC
Florida,2010,IA,SEC
Florida,2011,IA,SEC
Florida,2012,IA,SEC
Florida,2013,IA,SEC
Florida,2014,IA,SEC
Florida,2015,IA,SEC
Florida,2016,IA,SEC
Florida,2017,IA,SEC
Florida,2018,IA,SEC
Florida,2019,IA,SEC
Florida A&M,1998,IAA,MEAC
Florida A&M,1999,IAA,MEAC
Florida A&M,2000,IAA,MEAC
Florida A&M,2001,IAA,MEAC
Florida A&M,2002,IAA,MEAC
Florida A&M,2003,IAA,MEAC
Florida A&M,2004,IAA,Indep
Florida A&M,2005,IAA,MEAC
Florida A&M,2006,IAA,MEAC
Florida A&M,2007,IAA,MEAC
Florida A&M,2008,IAA,MEAC
Florida A&M,2009,IAA,MEAC
Florida A&M,2010,IAA,MEAC
Florida A&M,2011,IAA,MEAC
Florida A&M,2012,IAA,MEAC
Florida A&M,2013,IAA,MEAC
Florida A&M,2014,IAA,MEAC
Florida A&M,2015,IAA,MEAC
Florida A&M,2016,IAA,MEAC
Florida A&M,2017,IAA,MEAC
Florida A&M,2018,IAA,MEAC
Florida A&M,2019,IAA,MEAC
Florida Atlantic,2002,IAA,Indep
Florida Atlantic,2003,IAA,Indep
Florida Atlantic,2004,IAA,Indep
Florida Atlantic,2005,IA,Sun_Belt
Florida Atlantic,2006,IA,Sun_Belt
Florida Atlantic,2007,IA,Sun_Belt
Florida Atlantic,2008,IA,Sun_Belt
Florida Atlantic,2009,IA,Sun_Belt
Florida Atlantic,2010,IA,Sun_Belt
Florida Atlantic,2011,IA,Sun_Belt
Florida Atlantic,2012,IA,Sun_Belt
Florida Atlantic,2013,IA,CUSA
Florida Atlantic,2014,IA,CUSA
Florida Atlantic,2015,IA,CUSA
Florida Atlantic,2016,IA,CUSA
Florida Atlantic,2017,IA,CUSA
Florida Atlantic,2018,IA,CUSA
Florida Atlantic,2019,IA,CUSA
Florida International,2002,IAA,Indep
Florida International,2003,IAA,Indep
Florida International,2004,IAA,Indep
Florida International,2005,IA,Sun_Belt
Florida International,2006,IA,Sun_Belt
Florida International,2007,IA,Sun_Belt
Florida International,2008,IA,Sun_Belt
Florida International,2009,IA,Sun_Belt
Florida International,2010,IA,Sun_Belt
Florida International,2011,IA,Sun_Belt
Florida International,2012,IA,Sun_Belt
Florida International,2013,IA,CUSA
Florida International,2014,IA,CUSA
Florida International,2015,IA,CUSA
Florida International,2016,IA,CUSA
Florida International,2017,IA,CUSA
Florida International,2018,IA,CUSA
Florida International,2019,IA,CUSA
Florida State,1998,IA,ACC
Florida State,1999,IA,ACC
Florida State,2000,IA,ACC
Florida State,2001,IA,ACC
Florida State,2002,IA,ACC
Florida State,2003,IA,ACC
Florida State,2004,IA,ACC
Florida State,2005,IA,ACC
Florida State,2006,IA,ACC
Florida State,2007,IA,ACC
Florida State,2008,IA,ACC
Florida State,2009,IA,ACC
Florida State,2010,IA,ACC
Florida State,2011,IA,ACC
Florida State,2012,IA,ACC
Florida State,2013,IA,ACC
Florida State,2014,IA,ACC
Florida State,2015,IA,ACC
Florida State,2016,IA,ACC
Florida State,2017,IA,ACC
Florida State,2018,IA,ACC
Florida State,2019,IA,ACC
Fordham,1998,IAA,Patriot
Fordham,1999,IAA,Patriot
Fordham,2000,IAA,Patriot
Fordham,2001,IAA,Patriot
Fordham,2002,IAA,Patriot
Fordham,2003,IAA,Patriot
Fordham,2004,IAA,Patriot
Fordham,2005,IAA,Patriot
Fordham,2006,IAA,Patriot
Fordham,2007,IAA,Patriot
Fordham,2008,IAA,Patriot
Fordham,2009,IAA,Patriot
Fordham,2010,IAA,Patriot
Fordham,2011,IAA,Patriot
Fordham,2012,IAA,Patriot
Fordham,2013,IAA,Patriot
Fordham,2014,IAA,Patriot
Fordham,2015,IAA,Patriot
Fordham,2016,IAA,Patriot
Fordham,2017,IAA,Patriot
Fordham,2018,IAA,Patriot
Fordham,2019,IAA,Patriot
Fresno State,1998,IA,WAC
Fresno State,1999,IA,WAC
Fresno State,2000,IA,WAC
Fresno State,2001,IA,WAC
Fresno State,2002,IA,WAC
Fresno State,2003,IA,WAC
Fresno State,2004,IA,WAC
Fresno State,2005,IA,WAC
Fresno State,2006,IA,WAC
Fresno State,2007,IA,WAC
Fresno State,2008,IA,WAC
Fresno State,2009,IA,WAC
Fresno State,2010,IA,WAC
Fresno State,2011,IA,WAC
Fresno State,2012,IA,MWC
Fresno State,2013,IA,MWC
Fresno State,2014,IA,MWC
Fresno State,2015,IA,MWC
Fresno State,2016,IA,MWC
Fresno State,2017,IA,MWC
Fresno State,2018,IA,MWC
Fresno State,2019,IA,MWC
Furman,1998,IAA,Southern
Furman,1999,IAA,Southern
Furman,2000,IAA,Southern
Furman,2001,IAA,Southern
Furman,2002,IAA,Southern
Furman,2003,IAA,Southern
Furman,2004,IAA,Southern
Furman,2005,IAA,Southern
Furman,2006,IAA,Southern
Furman,2007,IAA,Southern
Furman,2008,IAA,Southern
Furman,2009,IAA,Southern
Furman,2010,IAA,Southern
Furman,2011,IAA,Southern
Furman,2012,IAA,Southern
Furman,2013,IAA,Southern
Furman,2014,IAA,Southern
Furman,2015,IAA,Southern
Furman,2016,IAA,Southern
Furman,2017,IAA,Southern
Furman,2018,IAA,Southern
Furman,2019,IAA,Southern
Gardner - Webb,2000,IAA,Indep
Gardner - Webb,2001,IAA,Indep
Gardner - Webb,2002,IAA,Indep
Gardner - Webb,2003,IAA,Big_South
Gardner - Webb,2004,IAA,Big_South
Gardner - Webb,2005,IAA,Big_South
Gardner - Webb,2006,IAA,Big_South
Gardner - Webb,2007,IAA,Big_South
Gardner - Webb,2008,IAA,Big_South
Gardner - Webb,2009,IAA,Big_South
Gardner - Webb,2010,IAA,Big_South
Gardner - Webb,2011,IAA,Big_South
Gardner - Webb,2012,IAA,Big_South
Gardner - Webb,2013,IAA,Big_South
Gardner - Webb,2014,IAA,Big_South
Gardner - Webb,2015,IAA,Big_South
Gardner - Webb,2016,IAA,Big_South
Gardner - Webb,2017,IAA,Big_South
Gardner - Webb,2018,IAA,Big_South
Gardner - Webb,2019,IAA,Big_South
Georgetown,1998,IAA,Indep
Georgetown,1999,IAA,Indep
Georgetown,2000,IAA,Indep
Georgetown,2001,IAA,Indep
Georgetown,2002,IAA,Patriot
Georgetown,2003,IAA,Patriot
Georgetown,2004,IAA,Patriot
Georgetown,2005,IAA,Patriot
Georgetown,2006,IAA,Patriot
Georgetown,2007,IAA,Patriot
Georgetown,2008,IAA,Patriot
Georgetown,2009,IAA,Patriot
Georgetown,2010,IAA,Patriot
Georgetown,2011,IAA,Patriot
Georgetown,2012,IAA,Patriot
Georgetown,2013,IAA,Patriot
Georgetown,2014,IAA,Patriot
Georgetown,2015,IAA,Patriot
Georgetown,2016,IAA,Patriot
Georgetown,2017,IAA,Patriot
Georgetown,2018,IAA,Patriot
Georgetown,2019,IAA,Patriot
Georgia,1998,IA,SEC
Georgia,1999,IA,SEC
Georgia,2000,IA,SEC
Georgia,2001,IA,SEC
Georgia,2002,IA,SEC
Georgia,2003,IA,SEC
Georgia,2004,IA,SEC
Georgia,2005,IA,SEC
Georgia,2006,IA,SEC
Georgia,2007,IA,SEC
Georgia,2008,IA,SEC
Georgia,2009,IA,SEC
Georgia,2010,IA,SEC
Georgia,2011,IA,SEC
Georgia,2012,IA,SEC
Georgia,2013,IA,SEC
Georgia,2014,IA,SEC
Georgia,2015,IA,SEC
Georgia,2016,IA,SEC
Georgia,2017,IA,SEC
Georgia,2018,IA,SEC
